,ID,entrez_id
2928,DB00363,1565
2929,DB00363,1559
2930,DB00363,1576
2931,DB00363,1557
2932,DB00363,1548
2933,DB00363,1558
2934,DB00363,2328
2935,DB00363,54657
2936,DB00363,1571
2937,DB00363,1543
2938,DB00363,1545
2939,DB00363,5243
2940,DB00364,2247
2941,DB00364,1950
2942,DB00364,2243
2943,DB00365,
2944,DB00365,
2945,DB00365,1544
2946,DB00365,1576
2947,DB00365,5243
2948,DB00365,4363
2949,DB00365,9356
2950,DB00365,6582
2951,DB00365,6584
2952,DB00365,1244
2953,DB00366,3269
2954,DB00366,1128
2955,DB00366,9970
2956,DB00366,
2957,DB00367,5241
2958,DB00367,6715
2959,DB00367,2099
2960,DB00367,367
2961,DB00367,6462
2962,DB00367,1576
2963,DB00367,1588
2964,DB00368,148
2965,DB00368,147
2966,DB00368,146
2967,DB00368,150
2968,DB00368,151
2969,DB00368,152
2970,DB00368,153
2971,DB00368,154
2972,DB00368,155
2973,DB00368,5053
2974,DB00368,6571
2975,DB00368,6570
2976,DB00368,6530
2977,DB00368,6582
2978,DB00368,6581
2979,DB00368,6584
2980,DB00368,6580
2981,DB00368,5460
2982,DB00369,
2983,DB00369,1890
2984,DB00369,9356
2985,DB00370,3356
2986,DB00370,150
2987,DB00370,3358
2988,DB00370,4986
2989,DB00370,3269
2990,DB00370,148
2991,DB00370,1576
2992,DB00370,1565
2993,DB00370,1544
2994,DB00370,6532
2995,DB00371,2554
2996,DB00371,2555
2997,DB00371,2556
2998,DB00371,2557
2999,DB00371,2558
3000,DB00371,2559
3001,DB00371,2554
3002,DB00371,1557
3003,DB00371,1571
3004,DB00372,1813
3005,DB00372,1812
3006,DB00372,1815
3007,DB00373,153
3008,DB00373,154
3009,DB00373,
3010,DB00373,1565
3011,DB00373,1557
3012,DB00373,5243
3013,DB00374,5739
3014,DB00374,5467
3015,DB00374,64805
3016,DB00374,1559
3017,DB00376,1128
3018,DB00376,1129
3019,DB00376,1131
3020,DB00376,1132
3021,DB00376,1133
3022,DB00377,3359
3023,DB00377,1565
3024,DB00377,1576
3025,DB00377,1544
3026,DB00378,5241
3027,DB00378,1576
3028,DB00379,6331
3029,DB00379,196
3030,DB00379,1544
3031,DB00379,1565
3032,DB00379,1555
3033,DB00379,1571
3034,DB00379,1576
3035,DB00380,7153
3036,DB00380,7155
3037,DB00381,775
3038,DB00381,774
3039,DB00381,782
3040,DB00381,55799
3041,DB00381,759
3042,DB00381,6609
3043,DB00381,786
3044,DB00381,8911
3045,DB00381,1576
3046,DB00381,1543
3047,DB00381,1555
3048,DB00381,1577
3049,DB00381,1558
3050,DB00381,1565
3051,DB00381,5243
3052,DB00382,43
3053,DB00382,590
3054,DB00382,1066
3055,DB00382,1544
3056,DB00382,5243
3057,DB00383,1131
3058,DB00383,1128
3059,DB00383,1129
3060,DB00384,6340
3061,DB00384,6337
3062,DB00384,6338
3063,DB00384,6339
3064,DB00384,1544
3065,DB00385,7153
3066,DB00387,1128
3067,DB00387,1129
3068,DB00387,1132
3069,DB00387,1131
3070,DB00388,148
3071,DB00388,147
3072,DB00388,146
3073,DB00388,4128
3074,DB00388,1544
3075,DB00389,7173
3076,DB00389,1588
3077,DB00390,476
3078,DB00390,1583
3079,DB00390,5243
3080,DB00390,353189
3081,DB00390,8647
3082,DB00390,6579
3083,DB00390,200931
3084,DB00390,123264
3085,DB00390,10599
3086,DB00391,1813
3087,DB00391,1814
3088,DB00391,760
3089,DB00391,761
3090,DB00391,590
3091,DB00392,1128
3092,DB00392,116443
3093,DB00392,1129
3094,DB00392,590
3095,DB00393,775
3096,DB00393,776
3097,DB00393,778
3098,DB00393,779
3099,DB00393,782
3100,DB00393,783
3101,DB00393,784
3102,DB00393,785
3103,DB00393,4306
3104,DB00393,196
3105,DB00393,1576
3106,DB00393,1577
3107,DB00394,2908
3108,DB00394,1577
3109,DB00394,1576
3110,DB00394,866
3111,DB00395,2554
3112,DB00395,2561
3113,DB00395,2566
3114,DB00395,2558
3115,DB00395,2556
3116,DB00395,1557
3117,DB00396,5241
3118,DB00396,2099
3119,DB00396,4306
3120,DB00396,1586
3121,DB00396,4986
3122,DB00396,5004
3123,DB00396,2908
3124,DB00396,367
3125,DB00396,6462
3126,DB00396,2100
3127,DB00396,1577
3128,DB00396,1559
3129,DB00396,1551
3130,DB00396,1557
3131,DB00396,1576
3132,DB00396,1586
3133,DB00396,1543
3134,DB00396,1545
3135,DB00396,1548
3136,DB00396,1565
3137,DB00396,5243
3138,DB00396,6582
3139,DB00396,6580
3140,DB00396,6581
3141,DB00396,8647
3142,DB00396,4363
3143,DB00396,6554
3144,DB00396,10599
3145,DB00396,9429
3146,DB00396,28234
3147,DB00397,1812
3148,DB00397,153
3149,DB00397,154
3150,DB00397,150
3151,DB00397,4128
3152,DB00398,673
3153,DB00398,5894
3154,DB00398,2324
3155,DB00398,3791
3156,DB00398,2322
3157,DB00398,5159
3158,DB00398,3815
3159,DB00398,2260
3160,DB00398,5979
3161,DB00398,2321
3162,DB00398,1559
3163,DB00398,1577
3164,DB00398,1551
3165,DB00398,1576
3166,DB00398,1555
3167,DB00398,1558
3168,DB00398,1544
3169,DB00398,1557
3170,DB00398,1565
3171,DB00398,54600
3172,DB00398,54658
3173,DB00398,9429
3174,DB00398,10257
3175,DB00398,1244
3176,DB00398,5243
3177,DB00398,10928
3178,DB00398,10599
3179,DB00399,2224
3180,DB00399,9453
3181,DB00399,4363
3182,DB00400,
3183,DB00400,
3184,DB00400,3859
3185,DB00400,1544
3186,DB00400,1576
3187,DB00400,1565
3188,DB00401,775
3189,DB00401,781
3190,DB00401,783
3191,DB00401,776
3192,DB00401,779
3193,DB00401,1576
3194,DB00401,1577
3195,DB00401,1551
3196,DB00401,5243
3197,DB00402,2554
3198,DB00402,2555
3199,DB00402,2554
3200,DB00402,2556
3201,DB00402,2558
3202,DB00402,1576
3203,DB00402,1558
3204,DB00403,886
3205,DB00404,2554
3206,DB00404,2559
3207,DB00404,706
3208,DB00404,2554
3209,DB00404,2556
3210,DB00404,2557
3211,DB00404,2558
3212,DB00404,2555
3213,DB00404,1576
3214,DB00404,1551
3215,DB00404,1577
3216,DB00404,1559
3217,DB00404,213
3218,DB00404,5004
3219,DB00405,3269
3220,DB00406,6580
3221,DB00407,462
3222,DB00407,3053
3223,DB00408,1813
3224,DB00408,1812
3225,DB00408,3356
3226,DB00408,3358
3227,DB00408,3350
3228,DB00408,3351
3229,DB00408,3352
3230,DB00408,3354
3231,DB00408,3359
3232,DB00408,3361
3233,DB00408,3362
3234,DB00408,3363
3235,DB00408,148
3236,DB00408,147
3237,DB00408,150
3238,DB00408,151
3239,DB00408,152
3240,DB00408,153
3241,DB00408,1128
3242,DB00408,1129
3243,DB00408,1131
3244,DB00408,1132
3245,DB00408,1133
3246,DB00408,1812
3247,DB00408,1814
3248,DB00408,1815
3249,DB00408,1816
3250,DB00408,3269
3251,DB00408,3274
3252,DB00408,59340
3253,DB00408,6532
3254,DB00408,6530
3255,DB00408,6531
3256,DB00409,1813
3257,DB00409,1815
3258,DB00409,1814
3259,DB00409,3356
3260,DB00409,10280
3261,DB00409,1565
3262,DB00411,1128
3263,DB00411,1129
3264,DB00411,1135
3265,DB00411,43
3266,DB00411,1131
3267,DB00411,1132
3268,DB00411,5321
3269,DB00412,5468
3270,DB00412,2182
3271,DB00412,5465
3272,DB00412,5467
3273,DB00412,6256
3274,DB00412,6257
3275,DB00412,6258
3276,DB00412,1558
3277,DB00412,1559
3278,DB00412,5742
3279,DB00412,1544
3280,DB00412,1548
3281,DB00412,1565
3282,DB00412,1576
3283,DB00412,10599
3284,DB00412,8647
3285,DB00412,213
3286,DB00413,1814
3287,DB00413,1813
3288,DB00413,1815
3289,DB00413,3350
3290,DB00413,150
3291,DB00413,6582
3292,DB00413,6580
3293,DB00413,6581
3294,DB00414,3758
3295,DB00414,873
3296,DB00414,1559
3297,DB00414,213
3298,DB00415,
3299,DB00415,
3300,DB00415,
3301,DB00415,
3302,DB00415,
3303,DB00415,6564
3304,DB00415,6565
3305,DB00415,7010
3306,DB00415,6584
3307,DB00415,6564
3308,DB00415,6565
3309,DB00415,6566
3310,DB00415,213
3311,DB00416,1135
3312,DB00417,
3313,DB00417,
3314,DB00417,
3315,DB00417,6564
3316,DB00418,2554
3317,DB00418,2555
3318,DB00418,2556
3319,DB00418,2557
3320,DB00418,2558
3321,DB00418,2559
3322,DB00418,1137
3323,DB00418,1139
3324,DB00418,2891
3325,DB00418,2898
3326,DB00418,2902
3327,DB00418,1559
3328,DB00418,1558
3329,DB00418,1544
3330,DB00418,1557
3331,DB00419,7357
3332,DB00420,1813
3333,DB00420,3356
3334,DB00420,3358
3335,DB00420,1812
3336,DB00420,1815
3337,DB00420,1132
3338,DB00420,1129
3339,DB00420,1131
3340,DB00420,1128
3341,DB00420,147
3342,DB00420,1133
3343,DB00420,148
3344,DB00420,3269
3345,DB00420,146
3346,DB00420,1557
3347,DB00420,1544
3348,DB00420,1576
3349,DB00420,1559
3350,DB00420,1565
3351,DB00421,4306
3352,DB00421,367
3353,DB00421,5241
3354,DB00421,2908
3355,DB00421,1585
3356,DB00421,6715
3357,DB00421,6462
3358,DB00421,786
3359,DB00421,8856
3360,DB00421,1558
3361,DB00421,1584
3362,DB00421,1244
3363,DB00421,5243
3364,DB00421,6579
3365,DB00421,8647
3366,DB00421,213
3367,DB00421,5004
3368,DB00422,6531
3369,DB00422,6530
3370,DB00422,3350
3371,DB00422,
3372,DB00423,759
3373,DB00424,1128
3374,DB00424,1129
3375,DB00424,1131
3376,DB00424,1132
3377,DB00425,2554
3378,DB00425,2555
3379,DB00425,2556
3380,DB00425,2566
3381,DB00425,1576
3382,DB00425,1544
3383,DB00425,1559
3384,DB00425,1557
3385,DB00425,1565
3386,DB00426,316
3387,DB00426,1576
3388,DB00427,3269
3389,DB00428,6514
3390,DB00428,
3391,DB00428,1543
3392,DB00428,1544
3393,DB00428,1571
3394,DB00428,5243
3395,DB00429,5731
3396,DB00430,
3397,DB00430,
3398,DB00430,
3399,DB00430,
3400,DB00430,
3401,DB00430,
3402,DB00430,
3403,DB00430,213
3404,DB00431,2560
3405,DB00431,2741
3406,DB00431,2742
3407,DB00431,8001
3408,DB00431,2743
3409,DB00431,2562
3410,DB00431,2569
3411,DB00431,5241
3412,DB00431,2099
3413,DB00431,8856
3414,DB00432,7298
3415,DB00432,7083
3416,DB00432,1890
3417,DB00432,9356
3418,DB00432,9154
3419,DB00432,2030
3420,DB00432,3177
3421,DB00432,213
3422,DB00433,1813
3423,DB00433,3269
3424,DB00433,148
3425,DB00433,150
3426,DB00433,1565
3427,DB00433,1576
3428,DB00434,3269
3429,DB00434,3356
3430,DB00434,3358
3431,DB00434,1128
3432,DB00434,1129
3433,DB00434,1131
3434,DB00434,3363
3435,DB00434,54659
3436,DB00435,2977
3437,DB00435,4489
3438,DB00435,3620
3439,DB00435,217
3440,DB00435,1544
3441,DB00435,1555
3442,DB00435,1576
3443,DB00436,6559
3444,DB00436,3778
3445,DB00436,759
3446,DB00436,760
3447,DB00436,762
3448,DB00436,7172
3449,DB00437,7498
3450,DB00437,316
3451,DB00437,7498
3452,DB00437,9376
3453,DB00437,10864
3454,DB00437,9429
3455,DB00437,6582
3456,DB00438,
3457,DB00438,
3458,DB00438,
3459,DB00438,
3460,DB00438,
3461,DB00438,
3462,DB00438,
3463,DB00438,
3464,DB00438,
3465,DB00438,6584
3466,DB00438,6564
3467,DB00438,6565
3468,DB00438,9356
3469,DB00439,3156
3470,DB00439,1576
3471,DB00439,1577
3472,DB00439,1551
3473,DB00439,1558
3474,DB00439,1565
3475,DB00439,1559
3476,DB00439,1555
3477,DB00439,54658
3478,DB00439,5243
3479,DB00439,1244
3480,DB00439,9429
3481,DB00439,10599
3482,DB00439,8647
3483,DB00440,7298
3484,DB00440,1719
3485,DB00440,1576
3486,DB00440,1558
3487,DB00440,1559
3488,DB00440,5243
3489,DB00440,6582
3490,DB00441,6240
3491,DB00441,7298
3492,DB00441,51727
3493,DB00441,978
3494,DB00441,1633
3495,DB00441,5243
3496,DB00441,89845
3497,DB00441,2030
3498,DB00441,9154
3499,DB00441,3177
3500,DB00441,64078
3501,DB00443,2908
3502,DB00443,1576
3503,DB00443,1588
3504,DB00443,5243
3505,DB00444,7153
3506,DB00444,1576
3507,DB00444,1559
3508,DB00444,1557
3509,DB00444,1577
3510,DB00444,368
3511,DB00444,9429
3512,DB00445,1105
3513,DB00445,7153
3514,DB00445,7364
3515,DB00445,5321
3516,DB00445,4363
3517,DB00446,
3518,DB00446,
3519,DB00446,1604
3520,DB00446,1576
3521,DB00446,1577
3522,DB00446,1551
3523,DB00446,1557
3524,DB00446,
3525,DB00446,
3526,DB00446,1558
3527,DB00446,9356
3528,DB00447,
3529,DB00447,
3530,DB00447,6564
3531,DB00447,6565
3532,DB00448,495
3533,DB00448,4137
3534,DB00448,1543
3535,DB00448,1545
3536,DB00448,1558
3537,DB00448,1559
3538,DB00448,1562
3539,DB00448,1565
3540,DB00448,1576
3541,DB00448,1557
3542,DB00448,9429
3543,DB00448,5243
3544,DB00448,9376
3545,DB00448,6580
3546,DB00448,6582
3547,DB00448,6581
3548,DB00449,148
3549,DB00449,150
3550,DB00449,154
3551,DB00449,590
3552,DB00449,43
3553,DB00450,1813
3554,DB00450,148
3555,DB00451,7067
3556,DB00451,7068
3557,DB00451,3685
3558,DB00451,3690
3559,DB00451,1558
3560,DB00451,54658
3561,DB00451,5243
3562,DB00451,53919
3563,DB00451,6567
3564,DB00451,5243
3565,DB00451,6579
3566,DB00451,10599
3567,DB00451,28234
3568,DB00451,28231
3569,DB00451,353189
3570,DB00451,8140
3571,DB00451,11309
3572,DB00451,7276
3573,DB00451,6906
3574,DB00451,213
3575,DB00452,
3576,DB00452,7852
3577,DB00454,4986
3578,DB00454,2902
3579,DB00454,2904
3580,DB00454,2903
3581,DB00454,2905
3582,DB00454,2906
3583,DB00454,1128
3584,DB00454,4988
3585,DB00454,6531
3586,DB00454,6530
3587,DB00454,6532
3588,DB00454,1066
3589,DB00454,1576
3590,DB00454,1557
3591,DB00454,1555
3592,DB00454,1565
3593,DB00454,1544
3594,DB00454,213
3595,DB00454,5004
3596,DB00455,3269
3597,DB00455,3757
3598,DB00455,1558
3599,DB00455,1576
3600,DB00455,1557
3601,DB00455,1565
3602,DB00455,1543
3603,DB00455,1544
3604,DB00455,1555
3605,DB00455,1559
3606,DB00455,1577
3607,DB00455,5243
3608,DB00455,8647
3609,DB00456,
3610,DB00456,
3611,DB00456,
3612,DB00456,
3613,DB00456,
3614,DB00456,
3615,DB00456,
3616,DB00456,6584
3617,DB00456,6564
3618,DB00456,6565
3619,DB00456,9356
3620,DB00456,9376
3621,DB00456,55867
3622,DB00456,10864
3623,DB00456,213
3624,DB00457,148
3625,DB00457,147
3626,DB00457,146
3627,DB00457,3757
3628,DB00457,150
3629,DB00457,151
3630,DB00457,148
3631,DB00457,6580
3632,DB00457,6581
3633,DB00457,5243
3634,DB00457,9429
3635,DB00457,5004
3636,DB00458,6530
3637,DB00458,3356
3638,DB00458,6532
3639,DB00458,3269
3640,DB00458,148
3641,DB00458,146
3642,DB00458,1128
3643,DB00458,1129
3644,DB00458,1131
3645,DB00458,1132
3646,DB00458,1133
3647,DB00458,3751
3648,DB00458,3752
3649,DB00458,3358
3650,DB00458,147
3651,DB00458,3363
3652,DB00458,1812
3653,DB00458,1813
3654,DB00458,3757
3655,DB00458,6531
3656,DB00458,3350
3657,DB00458,3362
3658,DB00458,3756
3659,DB00458,5005
3660,DB00458,1557
3661,DB00458,1565
3662,DB00458,1544
3663,DB00458,1576
3664,DB00458,1551
3665,DB00458,1555
3666,DB00458,1562
3667,DB00458,1571
3668,DB00458,5243
3669,DB00458,6582
3670,DB00458,6581
3671,DB00458,6583
3672,DB00458,5004
3673,DB00458,213
3674,DB00459,6256
3675,DB00459,5914
3676,DB00459,5915
3677,DB00459,5916
3678,DB00459,6257
3679,DB00459,6258
3680,DB00459,5947
3681,DB00459,1592
3682,DB00459,213
3683,DB00461,5743
3684,DB00461,5742
3685,DB00461,4353
3686,DB00461,1544
3687,DB00461,1559
3688,DB00461,3290
3689,DB00461,1645
3690,DB00461,8644
3691,DB00461,1109
3692,DB00461,213
3693,DB00462,1128
3694,DB00462,1129
3695,DB00462,1131
3696,DB00463,2554
3697,DB00463,2555
3698,DB00463,2556
3699,DB00463,2557
3700,DB00463,2558
3701,DB00463,2559
3702,DB00463,1137
3703,DB00463,1139
3704,DB00463,2891
3705,DB00463,2898
3706,DB00463,2554
3707,DB00464,5624
3708,DB00464,5627
3709,DB00465,5743
3710,DB00465,5742
3711,DB00465,7364
3712,DB00465,1558
3713,DB00465,1559
3714,DB00466,2569
3715,DB00466,2554
3716,DB00466,2742
3717,DB00466,8001
3718,DB00466,2741
3719,DB00466,1543
3720,DB00466,2752
3721,DB00467,
3722,DB00467,
3723,DB00467,7153
3724,DB00467,1544
3725,DB00468,2815
3726,DB00468,3783
3727,DB00468,1577
3728,DB00468,1544
3729,DB00468,1558
3730,DB00468,1559
3731,DB00468,1557
3732,DB00468,1571
3733,DB00468,1551
3734,DB00468,1543
3735,DB00468,1576
3736,DB00468,1565
3737,DB00468,6582
3738,DB00468,6580
3739,DB00468,6584
3740,DB00468,5243
3741,DB00468,6579
3742,DB00468,6583
3743,DB00468,10599
3744,DB00469,5743
3745,DB00469,5742
3746,DB00469,1559
3747,DB00469,9376
3748,DB00470,1268
3749,DB00470,1269
3750,DB00470,1576
3751,DB00470,1559
3752,DB00470,1557
3753,DB00470,5742
3754,DB00470,1543
3755,DB00470,1548
3756,DB00470,5243
3757,DB00470,9429
3758,DB00471,10800
3759,DB00471,240
3760,DB00471,1558
3761,DB00471,1576
3762,DB00471,1559
3763,DB00471,5742
3764,DB00471,1548
3765,DB00471,11309
3766,DB00472,6532
3767,DB00472,3757
3768,DB00472,3358
3769,DB00472,1163
3770,DB00472,1135
3771,DB00472,1136
3772,DB00472,1143
3773,DB00472,1557
3774,DB00472,1565
3775,DB00472,1559
3776,DB00472,
3777,DB00472,1544
3778,DB00472,1576
3779,DB00472,1555
3780,DB00472,1577
3781,DB00472,5243
3782,DB00472,213
3783,DB00472,5004
3784,DB00473,6331
3785,DB00473,6336
3786,DB00474,2554
3787,DB00474,1557
3788,DB00475,2554
3789,DB00475,1576
3790,DB00476,6532
3791,DB00476,6530
3792,DB00476,6531
3793,DB00476,1544
3794,DB00476,1565
3795,DB00476,1559
3796,DB00476,5243
3797,DB00476,213
3798,DB00476,5004
3799,DB00477,1813
3800,DB00477,1812
3801,DB00477,3350
3802,DB00477,3356
3803,DB00477,148
3804,DB00477,147
3805,DB00477,3269
3806,DB00477,3757
3807,DB00477,1812
3808,DB00477,1814
3809,DB00477,1815
3810,DB00477,1816
3811,DB00477,3358
3812,DB00477,3356
3813,DB00477,148
3814,DB00477,150
3815,DB00477,1128
3816,DB00477,1131
3817,DB00477,6609
3818,DB00477,801
3819,DB00477,5004
3820,DB00477,3362
3821,DB00477,3363
3822,DB00477,59340
3823,DB00477,1565
3824,DB00477,1544
3825,DB00477,1571
3826,DB00477,1576
3827,DB00477,590
3828,DB00477,5243
3829,DB00477,8647
3830,DB00477,213
3831,DB00479,
3832,DB00480,51185
3833,DB00480,8600
3834,DB00480,1003
3835,DB00480,5743
3836,DB00480,5243
3837,DB00481,2099
3838,DB00481,2100
3839,DB00481,5272
3840,DB00481,7031
3841,DB00481,1555
3842,DB00481,1558
3843,DB00481,316
3844,DB00481,1588
3845,DB00481,1576
3846,DB00481,54658
3847,DB00481,54575
3848,DB00481,54576
3849,DB00481,10599
3850,DB00481,28234
3851,DB00481,5243
3852,DB00481,9429
3853,DB00481,1244
3854,DB00481,8714
3855,DB00481,10257
3856,DB00481,213
3857,DB00481,5004
3858,DB00482,5743
3859,DB00482,5170
3860,DB00482,760
3861,DB00482,761
3862,DB00482,340273
3863,DB00482,9429
3864,DB00482,5243
3865,DB00482,1576
3866,DB00482,1559
3867,DB00482,1565
3868,DB00482,1558
3869,DB00482,10257
3870,DB00482,8647
3871,DB00483,1129
3872,DB00483,43
3873,DB00483,1135
3874,DB00483,1128
3875,DB00483,1133
3876,DB00484,150
3877,DB00484,151
3878,DB00484,152
3879,DB00484,316
3880,DB00485,
3881,DB00485,
3882,DB00485,
3883,DB00485,
3884,DB00485,
3885,DB00485,
3886,DB00485,1576
3887,DB00485,6564
3888,DB00485,6565
3889,DB00486,1269
3890,DB00486,1268
3891,DB00486,1571
3892,DB00486,1558
3893,DB00486,1559
3894,DB00487,
3895,DB00487,
3896,DB00487,7153
3897,DB00487,
3898,DB00487,1544
3899,DB00489,3757
3900,DB00489,153
3901,DB00489,154
3902,DB00489,1565
3903,DB00490,3350
3904,DB00490,1813
3905,DB00490,1576
3906,DB00490,1577
3907,DB00490,1551
3908,DB00490,1565
3909,DB00490,5243
3910,DB00491,8972
3911,DB00491,2548
3912,DB00491,23193
3913,DB00491,2595
3914,DB00491,279
3915,DB00492,1636
3916,DB00492,6564
3917,DB00492,6565
3918,DB00493,
3919,DB00493,
3920,DB00493,
3921,DB00493,
3922,DB00493,
3923,DB00493,9356
3924,DB00493,9376
3925,DB00493,55867
3926,DB00493,10864
3927,DB00493,6564
3928,DB00493,213
3929,DB00493,6565
3930,DB00493,6564
3931,DB00493,6565
3932,DB00493,9356
3933,DB00493,9376
3934,DB00493,55867
3935,DB00493,10864
3936,DB00494,1312
3937,DB00494,1312
3938,DB00494,54600
3939,DB00494,1565
3940,DB00495,
3941,DB00495,7015
3942,DB00495,1548
3943,DB00495,1558
3944,DB00495,1559
3945,DB00495,1576
3946,DB00495,7083
3947,DB00495,7364
3948,DB00495,54658
3949,DB00495,6582
3950,DB00495,9356
3951,DB00495,10864
3952,DB00495,9376
3953,DB00495,55867
3954,DB00495,9154
3955,DB00495,3177
3956,DB00495,5243
3957,DB00495,10257
3958,DB00495,10057
3959,DB00495,9429
3960,DB00495,213
3961,DB00496,1131
3962,DB00496,1128
3963,DB00496,1129
3964,DB00496,1132
3965,DB00496,1133
3966,DB00496,1576
3967,DB00496,1565
3968,DB00497,4988
3969,DB00497,4986
3970,DB00497,4985
3971,DB00497,1565
3972,DB00497,1576
3973,DB00497,1577
3974,DB00497,213
3975,DB00497,5004
3976,DB00498,79001
3977,DB00499,367
3978,DB00499,196
3979,DB00499,8856
3980,DB00499,1576
3981,DB00499,1544
3982,DB00499,1543
3983,DB00499,1545
3984,DB00499,1557
3985,DB00499,1577
3986,DB00500,5743
3987,DB00500,5742
3988,DB00500,6999
3989,DB00500,4353
3990,DB00500,9356
3991,DB00500,213
3992,DB00501,3274
3993,DB00501,1544
3994,DB00501,1557
3995,DB00501,1576
3996,DB00501,1577
3997,DB00501,1551
3998,DB00501,1565
3999,DB00501,1584
4000,DB00501,1558
4001,DB00501,1559
4002,DB00501,1571
4003,DB00501,2328
4004,DB00501,2326
4005,DB00501,5243
4006,DB00501,6582
4007,DB00501,6580
4008,DB00501,6581
4009,DB00501,6584
4010,DB00501,9356
4011,DB00501,9376
4012,DB00501,55244
4013,DB00501,6583
4014,DB00501,55867
4015,DB00501,10864
4016,DB00501,8647
4017,DB00501,146802
4018,DB00502,1813
4019,DB00502,1812
4020,DB00502,2904
4021,DB00502,3356
4022,DB00502,1814
4023,DB00502,2847
4024,DB00502,6571
4025,DB00502,1577
4026,DB00502,1551
4027,DB00502,1544
4028,DB00502,1565
4029,DB00502,1576
4030,DB00502,873
4031,DB00502,54600
4032,DB00502,1543
4033,DB00502,1557
4034,DB00502,1559
4035,DB00502,5243
4036,DB00503,
4037,DB00503,8856
4038,DB00503,1565
4039,DB00503,1559
4040,DB00503,1557
4041,DB00503,1555
4042,DB00503,1558
4043,DB00503,1544
4044,DB00503,1571
4045,DB00503,1576
4046,DB00503,1577
4047,DB00503,1551
4048,DB00503,64816
4049,DB00503,54658
4050,DB00503,5243
4051,DB00503,4363
4052,DB00503,6579
4053,DB00503,1244
4054,DB00503,9429
4055,DB00503,10599
4056,DB00503,11309
4057,DB00503,8647
4058,DB00503,213
4059,DB00504,4988
4060,DB00505,1131
4061,DB00505,1128
4062,DB00505,1129
4063,DB00507,
4064,DB00507,
4065,DB00507,6573
4066,DB00508,1812
4067,DB00508,1813
4068,DB00508,3357
4069,DB00508,1128
4070,DB00508,1129
4071,DB00508,590
4072,DB00508,5243
4073,DB00509,7067
4074,DB00509,7068
4075,DB00509,7173
4076,DB00509,10599
4077,DB00509,53919
4078,DB00509,28231
4079,DB00509,353189
4080,DB00509,8140
4081,DB00511,476
4082,DB00512,213
4083,DB00512,5004
4084,DB00512,
4085,DB00513,5340
4086,DB00513,5327
4087,DB00513,4018
4088,DB00513,316
4089,DB00514,10280
4090,DB00514,10280
4091,DB00514,116443
4092,DB00514,1135
4093,DB00514,6532
4094,DB00514,10857
4095,DB00514,1136
4096,DB00514,1137
4097,DB00514,1143
4098,DB00514,1141
4099,DB00514,1139
4100,DB00514,4988
4101,DB00514,4985
4102,DB00514,4986
4103,DB00514,1536
4104,DB00514,6530
4105,DB00514,1565
4106,DB00514,1576
4107,DB00514,1577
4108,DB00514,1551
4109,DB00514,1555
4110,DB00514,1557
4111,DB00514,1559
4112,DB00514,1558
4113,DB00514,1571
4114,DB00515,4350
4115,DB00515,2
4116,DB00515,7018
4117,DB00515,475
4118,DB00515,4353
4119,DB00515,7498
4120,DB00515,1579
4121,DB00515,5743
4122,DB00515,
4123,DB00515,1559
4124,DB00515,1555
4125,DB00515,590
4126,DB00515,2952
4127,DB00515,4489
4128,DB00515,4502
4129,DB00515,6647
4130,DB00515,2950
4131,DB00515,1728
4132,DB00515,2944
4133,DB00515,8714
4134,DB00515,10057
4135,DB00515,1244
4136,DB00515,6582
4137,DB00515,1317
4138,DB00515,1318
4139,DB00515,368
4140,DB00515,5243
4141,DB00515,540
4142,DB00515,538
4143,DB00515,9429
4144,DB00515,213
4145,DB00517,1128
4146,DB00517,1129
4147,DB00517,1131
4148,DB00518,7846
4149,DB00518,10383
4150,DB00518,1576
4151,DB00518,1543
4152,DB00518,1544
4153,DB00518,1557
4154,DB00518,5243
4155,DB00519,1636
4156,DB00519,1066
4157,DB00519,6564
4158,DB00519,6565
4159,DB00520,
4160,DB00520,1576
4161,DB00520,6580
4162,DB00520,5243
4163,DB00520,9356
4164,DB00520,10599
4165,DB00520,28234
4166,DB00521,154
4167,DB00521,153
4168,DB00521,1565
4169,DB00522,3249
4170,DB00523,5914
4171,DB00523,6256
4172,DB00523,5915
4173,DB00523,6257
4174,DB00523,5916
4175,DB00523,6258
4176,DB00523,3486
4177,DB00523,5673
4178,DB00523,340665
4179,DB00523,5243
4180,DB00523,1382
4181,DB00523,1381
4182,DB00524,6559
4183,DB00525,
4184,DB00526,1543
4185,DB00526,1545
4186,DB00526,1571
4187,DB00526,2952
4188,DB00526,4489
4189,DB00526,4502
4190,DB00526,4353
4191,DB00526,6647
4192,DB00526,2950
4193,DB00526,2944
4194,DB00526,1728
4195,DB00526,6582
4196,DB00526,1317
4197,DB00526,6581
4198,DB00526,9429
4199,DB00526,1244
4200,DB00526,540
4201,DB00526,538
4202,DB00527,6336
4203,DB00527,6331
4204,DB00527,801
4205,DB00527,590
4206,DB00528,786
4207,DB00528,1551
4208,DB00528,1576
4209,DB00528,1577
4210,DB00528,1565
4211,DB00529,
4212,DB00529,9356
4213,DB00529,6566
4214,DB00530,1956
4215,DB00530,8856
4216,DB00530,1576
4217,DB00530,1577
4218,DB00530,1544
4219,DB00530,1543
4220,DB00530,1565
4221,DB00530,1558
4222,DB00530,1545
4223,DB00530,54658
4224,DB00530,9429
4225,DB00530,5243
4226,DB00530,11309
